timestamp,rank,division,population_count
2025-05-02T01:38:51.267265,grandmaster,3,41750
2025-05-02T01:38:51.267265,celestial,1,4845
2025-05-02T01:38:51.267265,celestial,2,9242
2025-05-02T01:38:51.267265,celestial,3,22607
2025-05-02T01:38:51.267265,eternity,total,8884
2025-05-02T01:38:51.267265,one_above_all,total,992
2025-05-02T06:28:17.258511,bronze,1,22284
2025-05-02T06:28:17.258511,bronze,2,27513
2025-05-02T06:28:17.258511,bronze,3,111145
2025-05-02T06:28:17.258511,silver,1,19158
2025-05-02T06:28:17.258511,silver,2,21297
2025-05-02T06:28:17.258511,silver,3,24886
2025-05-02T06:28:17.258511,gold,1,20916
2025-05-02T06:28:17.258511,gold,2,22849
2025-05-02T06:28:17.258511,gold,3,32827
2025-05-02T06:28:17.258511,platinum,1,23058
2025-05-02T06:28:17.258511,platinum,2,25227
2025-05-02T06:28:17.258511,platinum,3,31093
2025-05-02T06:28:17.258511,diamond,1,24480
2025-05-02T06:28:17.258511,diamond,2,27245
2025-05-02T06:28:17.258511,diamond,3,33825
2025-05-02T06:28:17.258511,grandmaster,1,16564
2025-05-02T06:28:17.258511,grandmaster,2,23616
2025-05-02T06:28:17.258511,grandmaster,3,41750
2025-05-02T06:28:17.258511,celestial,1,4845
2025-05-02T06:28:17.258511,celestial,2,9242
2025-05-02T06:28:17.258511,celestial,3,22607
2025-05-02T06:28:17.258511,eternity,total,8884
2025-05-02T06:28:17.258511,one_above_all,total,992
2025-05-02T12:38:41.706669,bronze,1,22294
2025-05-02T12:38:41.706669,bronze,2,27525
2025-05-02T12:38:41.706669,bronze,3,111180
2025-05-02T12:38:41.706669,silver,1,19163
2025-05-02T12:38:41.706669,silver,2,21304
2025-05-02T12:38:41.706669,silver,3,24897
2025-05-02T12:38:41.706669,gold,1,20924
2025-05-02T12:38:41.706669,gold,2,22865
2025-05-02T12:38:41.706669,gold,3,32846
2025-05-02T12:38:41.706669,platinum,1,23085
2025-05-02T12:38:41.706669,platinum,2,25248
2025-05-02T12:38:41.706669,platinum,3,31120
2025-05-02T12:38:41.706669,diamond,1,24503
2025-05-02T12:38:41.706669,diamond,2,27283
2025-05-02T12:38:41.706669,diamond,3,33868
2025-05-02T12:38:41.706669,grandmaster,1,16583
2025-05-02T12:38:41.706669,grandmaster,2,23645
2025-05-02T12:38:41.706669,grandmaster,3,41812
2025-05-02T12:38:41.706669,celestial,1,4844
2025-05-02T12:38:41.706669,celestial,2,9256
2025-05-02T12:38:41.706669,celestial,3,22664
2025-05-02T12:38:41.706669,eternity,total,8908
2025-05-02T12:38:41.706669,one_above_all,total,990
2025-05-02T18:27:08.456340,bronze,1,22301
2025-05-02T18:27:08.456340,bronze,2,27532
2025-05-02T18:27:08.456340,bronze,3,111208
2025-05-02T18:27:08.456340,silver,1,19170
2025-05-02T18:27:08.456340,silver,2,21311
2025-05-02T18:27:08.456340,silver,3,24907
2025-05-02T18:27:08.456340,gold,1,20931
2025-05-02T18:27:08.456340,gold,2,22873
2025-05-02T18:27:08.456340,gold,3,32866
2025-05-02T18:27:08.456340,platinum,1,23096
2025-05-02T18:27:08.456340,platinum,2,25255
2025-05-02T18:27:08.456340,platinum,3,31138
2025-05-02T18:27:08.456340,diamond,1,24528
2025-05-02T18:27:08.456340,diamond,2,27300
2025-05-02T18:27:08.456340,diamond,3,33905
2025-05-02T18:27:08.456340,grandmaster,1,16594
2025-05-02T18:27:08.456340,grandmaster,2,23679
2025-05-02T18:27:08.456340,grandmaster,3,41871
2025-05-02T18:27:08.456340,celestial,1,4844
2025-05-02T18:27:08.456340,celestial,2,9267
2025-05-02T18:27:08.456340,celestial,3,22692
2025-05-02T18:27:08.456340,eternity,total,8927
2025-05-02T18:27:08.456340,one_above_all,total,990
2025-05-03T01:36:13.921804,bronze,1,22319
2025-05-03T01:36:13.921804,bronze,2,27543
2025-05-03T01:36:13.921804,bronze,3,111258
2025-05-03T01:36:13.921804,silver,1,19177
2025-05-03T01:36:13.921804,silver,2,21321
2025-05-03T01:36:13.921804,silver,3,24917
2025-05-03T01:36:13.921804,gold,1,20955
2025-05-03T01:36:13.921804,gold,2,22892
2025-05-03T01:36:13.921804,gold,3,32887
2025-05-03T01:36:13.921804,platinum,1,23116
2025-05-03T01:36:13.921804,platinum,2,25280
2025-05-03T01:36:13.921804,platinum,3,31173
2025-05-03T01:36:13.921804,diamond,1,24554
2025-05-03T01:36:13.921804,diamond,2,27334
2025-05-03T01:36:13.921804,diamond,3,33949
2025-05-03T01:36:13.921804,grandmaster,1,16626
2025-05-03T01:36:13.921804,grandmaster,2,23699
2025-05-03T01:36:13.921804,grandmaster,3,41940
2025-05-03T01:36:13.921804,celestial,1,4846
2025-05-03T01:36:13.921804,celestial,2,9277
2025-05-03T01:36:13.921804,celestial,3,22736
2025-05-03T01:36:13.921804,eternity,total,8937
2025-05-03T01:36:13.921804,one_above_all,total,990
2025-05-03T06:26:11.969111,bronze,1,22319
2025-05-03T06:26:11.969111,bronze,2,27543
2025-05-03T06:26:11.969111,bronze,3,111258
2025-05-03T06:26:11.969111,silver,1,19177
2025-05-03T06:26:11.969111,silver,2,21321
2025-05-03T06:26:11.969111,silver,3,24917
2025-05-03T06:26:11.969111,gold,1,20955
2025-05-03T06:26:11.969111,gold,2,22892
2025-05-03T06:26:11.969111,gold,3,32887
2025-05-03T06:26:11.969111,platinum,1,23116
2025-05-03T06:26:11.969111,platinum,2,25280
2025-05-03T06:26:11.969111,platinum,3,31173
2025-05-03T06:26:11.969111,diamond,1,24554
2025-05-03T06:26:11.969111,diamond,2,27334
2025-05-03T06:26:11.969111,diamond,3,33949
2025-05-03T06:26:11.969111,grandmaster,1,16626
2025-05-03T06:26:11.969111,grandmaster,2,23699
2025-05-03T06:26:11.969111,grandmaster,3,41940
2025-05-03T06:26:11.969111,celestial,1,4846
2025-05-03T06:26:11.969111,celestial,2,9277
2025-05-03T06:26:11.969111,celestial,3,22736
2025-05-03T06:26:11.969111,eternity,total,8937
2025-05-03T06:26:11.969111,one_above_all,total,990
2025-05-03T12:36:02.043675,bronze,1,22328
2025-05-03T12:36:02.043675,bronze,2,27545
2025-05-03T12:36:02.043675,bronze,3,111293
2025-05-03T12:36:02.043675,silver,1,19183
2025-05-03T12:36:02.043675,silver,2,21332
2025-05-03T12:36:02.043675,silver,3,24933
2025-05-03T12:36:02.043675,gold,1,20971
2025-05-03T12:36:02.043675,gold,2,22908
2025-05-03T12:36:02.043675,gold,3,32910
2025-05-03T12:36:02.043675,platinum,1,23132
2025-05-03T12:36:02.043675,platinum,2,25295
2025-05-03T12:36:02.043675,platinum,3,31195
2025-05-03T12:36:02.043675,diamond,1,24573
2025-05-03T12:36:02.043675,diamond,2,27364
2025-05-03T12:36:02.043675,diamond,3,33978
2025-05-03T12:36:02.043675,grandmaster,1,16643
2025-05-03T12:36:02.043675,grandmaster,2,23729
2025-05-03T12:36:02.043675,grandmaster,3,41995
2025-05-03T12:36:02.043675,celestial,1,4841
2025-05-03T12:36:02.043675,celestial,2,9298
2025-05-03T12:36:02.043675,celestial,3,22777
2025-05-03T12:36:02.043675,eternity,total,8953
2025-05-03T12:36:02.043675,one_above_all,total,989
2025-05-03T18:25:21.055366,bronze,1,22335
2025-05-03T18:25:21.055366,bronze,2,27555
2025-05-03T18:25:21.055366,bronze,3,111315
2025-05-03T18:25:21.055366,silver,1,19192
2025-05-03T18:25:21.055366,silver,2,21340
2025-05-03T18:25:21.055366,silver,3,24944
2025-05-03T18:25:21.055366,gold,1,20985
2025-05-03T18:25:21.055366,gold,2,22913
2025-05-03T18:25:21.055366,gold,3,32930
2025-05-03T18:25:21.055366,platinum,1,23156
2025-05-03T18:25:21.055366,platinum,2,25313
2025-05-03T18:25:21.055366,platinum,3,31223
2025-05-03T18:25:21.055366,diamond,1,24613
2025-05-03T18:25:21.055366,diamond,2,27401
2025-05-03T18:25:21.055366,diamond,3,34030
2025-05-03T18:25:21.055366,grandmaster,1,16670
2025-05-03T18:25:21.055366,grandmaster,2,23762
2025-05-03T18:25:21.055366,grandmaster,3,42066
2025-05-03T18:25:21.055366,celestial,1,4843
2025-05-03T18:25:21.055366,celestial,2,9306
2025-05-03T18:25:21.055366,celestial,3,22823
2025-05-03T18:25:21.055366,eternity,total,8962
2025-05-03T18:25:21.055366,one_above_all,total,989
2025-05-04T01:47:03.421032,bronze,1,22343
2025-05-04T01:47:03.421032,bronze,2,27570
2025-05-04T01:47:03.421032,bronze,3,111363
2025-05-04T01:47:03.421032,silver,1,19204
2025-05-04T01:47:03.421032,silver,2,21347
2025-05-04T01:47:03.421032,silver,3,24955
2025-05-04T01:47:03.421032,gold,1,21009
2025-05-04T01:47:03.421032,gold,2,22931
2025-05-04T01:47:03.421032,gold,3,32948
2025-05-04T01:47:03.421032,platinum,1,23196
2025-05-04T01:47:03.421032,platinum,2,25351
2025-05-04T01:47:03.421032,platinum,3,31257
2025-05-04T01:47:03.421032,diamond,1,24639
2025-05-04T01:47:03.421032,diamond,2,27431
2025-05-04T01:47:03.421032,diamond,3,34073
2025-05-04T01:47:03.421032,grandmaster,1,16692
2025-05-04T01:47:03.421032,grandmaster,2,23802
2025-05-04T01:47:03.421032,grandmaster,3,42152
2025-05-04T01:47:03.421032,celestial,1,4852
2025-05-04T01:47:03.421032,celestial,2,9314
2025-05-04T01:47:03.421032,celestial,3,22876
2025-05-04T01:47:03.421032,eternity,total,8978
2025-05-04T01:47:03.421032,one_above_all,total,989
2025-05-04T06:26:53.405689,bronze,1,22343
2025-05-04T06:26:53.405689,bronze,2,27570
2025-05-04T06:26:53.405689,bronze,3,111363
2025-05-04T06:26:53.405689,silver,1,19204
2025-05-04T06:26:53.405689,silver,2,21347
2025-05-04T06:26:53.405689,silver,3,24955
2025-05-04T06:26:53.405689,gold,1,21009
2025-05-04T06:26:53.405689,gold,2,22931
2025-05-04T06:26:53.405689,gold,3,32948
2025-05-04T06:26:53.405689,platinum,1,23196
2025-05-04T06:26:53.405689,platinum,2,25351
2025-05-04T06:26:53.405689,platinum,3,31257
2025-05-04T06:26:53.405689,diamond,1,24639
2025-05-04T06:26:53.405689,diamond,2,27431
2025-05-04T06:26:53.405689,diamond,3,34073
2025-05-04T06:26:53.405689,grandmaster,1,16692
2025-05-04T06:26:53.405689,grandmaster,2,23802
2025-05-04T06:26:53.405689,grandmaster,3,42152
2025-05-04T06:26:53.405689,celestial,1,4852
2025-05-04T06:26:53.405689,celestial,2,9314
2025-05-04T06:26:53.405689,celestial,3,22876
2025-05-04T06:26:53.405689,eternity,total,8978
2025-05-04T06:26:53.405689,one_above_all,total,989
2025-05-04T12:36:23.432210,bronze,1,22352
2025-05-04T12:36:23.432210,bronze,2,27587
2025-05-04T12:36:23.432210,bronze,3,111399
2025-05-04T12:36:23.432210,silver,1,19214
2025-05-04T12:36:23.432210,silver,2,21352
2025-05-04T12:36:23.432210,silver,3,24962
2025-05-04T12:36:23.432210,gold,1,21024
2025-05-04T12:36:23.432210,gold,2,22942
2025-05-04T12:36:23.432210,gold,3,32975
2025-05-04T12:36:23.432210,platinum,1,23212
2025-05-04T12:36:23.432210,platinum,2,25375
2025-05-04T12:36:23.432210,platinum,3,31271
2025-05-04T12:36:23.432210,diamond,1,24673
2025-05-04T12:36:23.432210,diamond,2,27471
2025-05-04T12:36:23.432210,diamond,3,34136
2025-05-04T12:36:23.432210,grandmaster,1,16727
2025-05-04T12:36:23.432210,grandmaster,2,23823
2025-05-04T12:36:23.432210,grandmaster,3,42231
2025-05-04T12:36:23.432210,celestial,1,4852
2025-05-04T12:36:23.432210,celestial,2,9328
2025-05-04T12:36:23.432210,celestial,3,22906
2025-05-04T12:36:23.432210,eternity,total,8990
2025-05-04T12:36:23.432210,one_above_all,total,989
2025-05-04T18:25:19.717965,bronze,1,22361
2025-05-04T18:25:19.717965,bronze,2,27591
2025-05-04T18:25:19.717965,bronze,3,111434
2025-05-04T18:25:19.717965,silver,1,19221
2025-05-04T18:25:19.717965,silver,2,21360
2025-05-04T18:25:19.717965,silver,3,24966
2025-05-04T18:25:19.717965,gold,1,21047
2025-05-04T18:25:19.717965,gold,2,22953
2025-05-04T18:25:19.717965,gold,3,32992
2025-05-04T18:25:19.717965,platinum,1,23231
2025-05-04T18:25:19.717965,platinum,2,25393
2025-05-04T18:25:19.717965,platinum,3,31290
2025-05-04T18:25:19.717965,diamond,1,24693
2025-05-04T18:25:19.717965,diamond,2,27490
2025-05-04T18:25:19.717965,diamond,3,34160
2025-05-04T18:25:19.717965,grandmaster,1,16737
2025-05-04T18:25:19.717965,grandmaster,2,23846
2025-05-04T18:25:19.717965,grandmaster,3,42267
2025-05-04T18:25:19.717965,celestial,1,4856
2025-05-04T18:25:19.717965,celestial,2,9333
2025-05-04T18:25:19.717965,celestial,3,22951
2025-05-04T18:25:19.717965,eternity,total,8998
2025-05-04T18:25:19.717965,one_above_all,total,989
2025-05-05T01:43:18.437621,bronze,1,22373
2025-05-05T01:43:18.437621,bronze,2,27606
2025-05-05T01:43:18.437621,bronze,3,111495
2025-05-05T01:43:18.437621,silver,1,19230
2025-05-05T01:43:18.437621,silver,2,21373
2025-05-05T01:43:18.437621,silver,3,24981
2025-05-05T01:43:18.437621,gold,1,21063
2025-05-05T01:43:18.437621,gold,2,22972
2025-05-05T01:43:18.437621,gold,3,33027
2025-05-05T01:43:18.437621,platinum,1,23263
2025-05-05T01:43:18.437621,platinum,2,25412
2025-05-05T01:43:18.437621,platinum,3,31327
2025-05-05T01:43:18.437621,diamond,1,24741
2025-05-05T01:43:18.437621,diamond,2,27543
2025-05-05T01:43:18.437621,diamond,3,34203
2025-05-05T01:43:18.437621,grandmaster,1,16759
2025-05-05T01:43:18.437621,grandmaster,2,23896
2025-05-05T01:43:18.437621,grandmaster,3,42340
2025-05-05T01:43:18.437621,celestial,1,4863
2025-05-05T01:43:18.437621,celestial,2,9340
2025-05-05T01:43:18.437621,celestial,3,22993
2025-05-05T01:43:18.437621,eternity,total,9012
2025-05-05T01:43:18.437621,one_above_all,total,986
2025-05-05T06:29:44.898744,bronze,1,22373
2025-05-05T06:29:44.898744,bronze,2,27606
2025-05-05T06:29:44.898744,bronze,3,111495
2025-05-05T06:29:44.898744,silver,1,19230
2025-05-05T06:29:44.898744,silver,2,21373
2025-05-05T06:29:44.898744,silver,3,24981
2025-05-05T06:29:44.898744,gold,1,21063
2025-05-05T06:29:44.898744,gold,2,22972
2025-05-05T06:29:44.898744,gold,3,33027
2025-05-05T06:29:44.898744,platinum,1,23263
2025-05-05T06:29:44.898744,platinum,2,25412
2025-05-05T06:29:44.898744,platinum,3,31327
2025-05-05T06:29:44.898744,diamond,1,24741
2025-05-05T06:29:44.898744,diamond,2,27543
2025-05-05T06:29:44.898744,diamond,3,34203
2025-05-05T06:29:44.898744,grandmaster,1,16759
2025-05-05T06:29:44.898744,grandmaster,2,23896
2025-05-05T06:29:44.898744,grandmaster,3,42340
2025-05-05T06:29:44.898744,celestial,1,4863
2025-05-05T06:29:44.898744,celestial,2,9340
2025-05-05T06:29:44.898744,celestial,3,22993
2025-05-05T06:29:44.898744,eternity,total,9012
2025-05-05T06:29:44.898744,one_above_all,total,986
2025-05-05T12:39:52.915787,bronze,1,22383
2025-05-05T12:39:52.915787,bronze,2,27617
2025-05-05T12:39:52.915787,bronze,3,111550
2025-05-05T12:39:52.915787,silver,1,19243
2025-05-05T12:39:52.915787,silver,2,21390
2025-05-05T12:39:52.915787,silver,3,24997
2025-05-05T12:39:52.915787,gold,1,21089
2025-05-05T12:39:52.915787,gold,2,22990
2025-05-05T12:39:52.915787,gold,3,33060
2025-05-05T12:39:52.915787,platinum,1,23285
2025-05-05T12:39:52.915787,platinum,2,25446
2025-05-05T12:39:52.915787,platinum,3,31362
2025-05-05T12:39:52.915787,diamond,1,24782
2025-05-05T12:39:52.915787,diamond,2,27576
2025-05-05T12:39:52.915787,diamond,3,34251
2025-05-05T12:39:52.915787,grandmaster,1,16785
2025-05-05T12:39:52.915787,grandmaster,2,23940
2025-05-05T12:39:52.915787,grandmaster,3,42433
2025-05-05T12:39:52.915787,celestial,1,4868
2025-05-05T12:39:52.915787,celestial,2,9353
2025-05-05T12:39:52.915787,celestial,3,23034
2025-05-05T12:39:52.915787,eternity,total,9025
2025-05-05T12:39:52.915787,one_above_all,total,985
2025-05-05T18:24:20.977072,bronze,1,22390
2025-05-05T18:24:20.977072,bronze,2,27628
2025-05-05T18:24:20.977072,bronze,3,111582
2025-05-05T18:24:20.977072,silver,1,19259
2025-05-05T18:24:20.977072,silver,2,21400
2025-05-05T18:24:20.977072,silver,3,25008
2025-05-05T18:24:20.977072,gold,1,21129
2025-05-05T18:24:20.977072,gold,2,23012
2025-05-05T18:24:20.977072,gold,3,33089
2025-05-05T18:24:20.977072,platinum,1,23336
2025-05-05T18:24:20.977072,platinum,2,25489
2025-05-05T18:24:20.977072,platinum,3,31417
2025-05-05T18:24:20.977072,diamond,1,24830
2025-05-05T18:24:20.977072,diamond,2,27621
2025-05-05T18:24:20.977072,diamond,3,34293
2025-05-05T18:24:20.977072,grandmaster,1,16797
2025-05-05T18:24:20.977072,grandmaster,2,23965
2025-05-05T18:24:20.977072,grandmaster,3,42497
2025-05-05T18:24:20.977072,celestial,1,4870
2025-05-05T18:24:20.977072,celestial,2,9363
2025-05-05T18:24:20.977072,celestial,3,23058
2025-05-05T18:24:20.977072,eternity,total,9036
2025-05-05T18:24:20.977072,one_above_all,total,986
2025-05-06T01:39:49.258035,bronze,1,22397
2025-05-06T01:39:49.258035,bronze,2,27634
2025-05-06T01:39:49.258035,bronze,3,111629
2025-05-06T01:39:49.258035,silver,1,19271
2025-05-06T01:39:49.258035,silver,2,21412
2025-05-06T01:39:49.258035,silver,3,25007
2025-05-06T01:39:49.258035,gold,1,21150
2025-05-06T01:39:49.258035,gold,2,23033
2025-05-06T01:39:49.258035,gold,3,33114
2025-05-06T01:39:49.258035,platinum,1,23365
2025-05-06T01:39:49.258035,platinum,2,25502
2025-05-06T01:39:49.258035,platinum,3,31460
2025-05-06T01:39:49.258035,diamond,1,24860
2025-05-06T01:39:49.258035,diamond,2,27659
2025-05-06T01:39:49.258035,diamond,3,34329
2025-05-06T01:39:49.258035,grandmaster,1,16809
2025-05-06T01:39:49.258035,grandmaster,2,23996
2025-05-06T01:39:49.258035,grandmaster,3,42590
2025-05-06T01:39:49.258035,celestial,1,4871
2025-05-06T01:39:49.258035,celestial,2,9379
2025-05-06T01:39:49.258035,celestial,3,23114
2025-05-06T01:39:49.258035,eternity,total,9048
2025-05-06T01:39:49.258035,one_above_all,total,988
2025-05-06T06:28:32.626783,bronze,1,22397
2025-05-06T06:28:32.626783,bronze,2,27634
2025-05-06T06:28:32.626783,bronze,3,111629
2025-05-06T06:28:32.626783,silver,1,19271
2025-05-06T06:28:32.626783,silver,2,21412
2025-05-06T06:28:32.626783,silver,3,25007
2025-05-06T06:28:32.626783,gold,1,21150
2025-05-06T06:28:32.626783,gold,2,23033
2025-05-06T06:28:32.626783,gold,3,33114
2025-05-06T06:28:32.626783,platinum,1,23365
2025-05-06T06:28:32.626783,platinum,2,25502
2025-05-06T06:28:32.626783,platinum,3,31460
2025-05-06T06:28:32.626783,diamond,1,24860
2025-05-06T06:28:32.626783,diamond,2,27659
2025-05-06T06:28:32.626783,diamond,3,34329
2025-05-06T06:28:32.626783,grandmaster,1,16809
2025-05-06T06:28:32.626783,grandmaster,2,23996
2025-05-06T06:28:32.626783,grandmaster,3,42590
2025-05-06T06:28:32.626783,celestial,1,4871
2025-05-06T06:28:32.626783,celestial,2,9379
2025-05-06T06:28:32.626783,celestial,3,23114
2025-05-06T06:28:32.626783,eternity,total,9048
2025-05-06T06:28:32.626783,one_above_all,total,988
2025-05-06T12:41:37.821107,bronze,1,22407
2025-05-06T12:41:37.821107,bronze,2,27653
2025-05-06T12:41:37.821107,bronze,3,111677
2025-05-06T12:41:37.821107,silver,1,19288
2025-05-06T12:41:37.821107,silver,2,21424
2025-05-06T12:41:37.821107,silver,3,25020
2025-05-06T12:41:37.821107,gold,1,21182
2025-05-06T12:41:37.821107,gold,2,23070
2025-05-06T12:41:37.821107,gold,3,33146
2025-05-06T12:41:37.821107,platinum,1,23399
2025-05-06T12:41:37.821107,platinum,2,25551
2025-05-06T12:41:37.821107,platinum,3,31507
2025-05-06T12:41:37.821107,diamond,1,24901
2025-05-06T12:41:37.821107,diamond,2,27698
2025-05-06T12:41:37.821107,diamond,3,34408
2025-05-06T12:41:37.821107,grandmaster,1,16836
2025-05-06T12:41:37.821107,grandmaster,2,24022
2025-05-06T12:41:37.821107,grandmaster,3,42679
2025-05-06T12:41:37.821107,celestial,1,4882
2025-05-06T12:41:37.821107,celestial,2,9392
2025-05-06T12:41:37.821107,celestial,3,23152
2025-05-06T12:41:37.821107,eternity,total,9056
2025-05-06T12:41:37.821107,one_above_all,total,988
2025-05-06T18:27:58.198424,bronze,1,22422
2025-05-06T18:27:58.198424,bronze,2,27673
2025-05-06T18:27:58.198424,bronze,3,111729
2025-05-06T18:27:58.198424,silver,1,19315
2025-05-06T18:27:58.198424,silver,2,21443
2025-05-06T18:27:58.198424,silver,3,25038
2025-05-06T18:27:58.198424,gold,1,21211
2025-05-06T18:27:58.198424,gold,2,23090
2025-05-06T18:27:58.198424,gold,3,33192
2025-05-06T18:27:58.198424,platinum,1,23447
2025-05-06T18:27:58.198424,platinum,2,25608
2025-05-06T18:27:58.198424,platinum,3,31586
2025-05-06T18:27:58.198424,diamond,1,24960
2025-05-06T18:27:58.198424,diamond,2,27762
2025-05-06T18:27:58.198424,diamond,3,34474
2025-05-06T18:27:58.198424,grandmaster,1,16856
2025-05-06T18:27:58.198424,grandmaster,2,24080
2025-05-06T18:27:58.198424,grandmaster,3,42792
2025-05-06T18:27:58.198424,celestial,1,4887
2025-05-06T18:27:58.198424,celestial,2,9412
2025-05-06T18:27:58.198424,celestial,3,23203
2025-05-06T18:27:58.198424,eternity,total,9073
2025-05-06T18:27:58.198424,one_above_all,total,987
2025-05-07T01:40:30.090833,bronze,1,22443
2025-05-07T01:40:30.090833,bronze,2,27693
2025-05-07T01:40:30.090833,bronze,3,111808
2025-05-07T01:40:30.090833,silver,1,19333
2025-05-07T01:40:30.090833,silver,2,21459
2025-05-07T01:40:30.090833,silver,3,25059
