match_uid,replay_id,gamemode
4891331_1738727449_98_11001_10,10413627699,arcade
6713581_1738727151_251_11001_10,10157123341,arcade
6711907_1738690881_155_11001_50,5054127354,quick-play
6711421_1738691619_690_11001_50,50970610031,quick-play
4892624_1738726501_214_11001_10,10231420942,arcade
6713798_1738726871_439_11001_10,10310319961,arcade
6713412_1738064684_91_11001_10,10373518353,competitive
4891059_1738098089_263_11001_10,10767624676,competitive
6713894_1738094507_69_11001_10,10679426216,competitive
4891654_1738063777_1099_11001_10,10510923904,competitive
6713916_1738099523_198_11001_10,10384024826,competitive
6714286_1738055372_504_11001_10,10914318005,competitive
4891288_1738053946_442_11001_10,10870812314,competitive
6713609_1738057278_526_11001_10,10691321314,competitive
4892608_1738062305_940_11001_10,10330817754,competitive
6715344_1738059257_767_11001_10,10117320475,competitive
4890753_1737953659_905_11001_10,10259614170,competitive
4890921_1737955771_1102_11001_10,10744121188,competitive
4890824_1737822986_227_11001_10,10671416447,competitive
6713559_1737820388_189_11001_10,10482617452,competitive
4890899_1737821997_91_11001_10,10298416966,competitive
6697195_1737952332_174_11001_10,10940423702,competitive
6713552_1737818956_110_11001_10,10678620374,competitive
6711879_1738689390_125_11001_50,5034889860,quick-play
6714896_1738377958_299_11001_10,10719015094,competitive
4891503_1738549237_1656_11001_10,10372224929,custom
4891301_1738550835_779_11001_10,10881725651,custom
4890808_1738302221_957_11001_10,10855020747,competitive
4890723_1738307733_208_11001_10,10608024431,competitive
4890848_1738546406_621_11001_10,10845427110,custom
4890763_1738379577_12_11001_10,10921925173,competitive
4891485_1738547754_446_11001_10,10998318101,custom
6714089_1738454276_543_11001_10,10786030571,custom
6713997_1738300653_309_11001_10,10405322122,competitive
4891188_1738445741_1379_11001_10,10410222204,custom
4891515_1738449107_86_11001_10,10606825875,custom
4890845_1738723340_1294_11001_10,10383426285,practice-vs-ai
4890632_1738277225_389_11001_10,10240124790,competitive
4891318_1738524468_125_11001_10,10247828852,quick-play
4891067_1738724394_758_11001_10,10834922754,quick-play
4890913_1738724051_1385_11001_10,10512318391,quick-play
4891333_1738447898_96_11001_10,10903524819,custom
4890993_1738444623_556_11001_10,10594121720,custom
6714191_1738451854_249_11001_10,10117422656,custom
4890842_1738539091_487_11001_10,10580024605,competitive
6714248_1738453278_197_11001_10,10946217193,custom
4890794_1738276117_190_11001_10,10968415843,competitive
4891330_1738441753_154_11001_10,10329924325,custom
4891588_1738305933_635_11001_10,10642522379,competitive
4891238_1738440887_272_11001_10,10483525404,quick-play
4892105_1738299266_145_11001_10,10319421052,competitive
4890873_1738301251_437_11001_10,10301919948,competitive
6714889_1738302083_698_11001_10,10681223388,competitive
6713802_1738615523_271_11001_10,10318623421,competitive
6711758_1738717073_838_11001_50,5024066790,competitive
6711534_1738721984_641_11001_50,50183610409,competitive
6711510_1738665961_86_11001_50,50451711013,quick-play
6712183_1738716160_777_11001_50,50797811155,competitive
6711299_1738732805_109_11001_50,5023957928,quick-play
6711612_1738713620_258_11001_50,5047577327,competitive
6711492_1738661852_15_11001_50,5013998875,competitive
6711906_1738714586_767_11001_50,5079779312,competitive
6713588_1738426842_174_11001_10,10437828735,competitive
6713821_1738516276_129_11001_10,10346826459,competitive
4890693_1738517325_428_11001_10,10628028294,competitive
4890896_1738515116_132_11001_10,10707025544,competitive
6713737_1738423638_2_11001_10,10419622397,competitive
6714241_1738456510_52_11001_10,10996723363,custom
6711765_1738334315_290_11001_50,5048758303,competitive
6713655_1738444184_100_11001_10,10891223136,custom
6713865_1738457688_71_11001_10,10703223928,custom
6713661_1738441309_538_11001_10,10518323251,custom
6711443_1738335954_138_11001_50,5021707420,competitive
6713657_1738440171_63_11001_10,10155019355,custom
6711414_1738330827_144_11001_50,5098667545,competitive
5664802_1738690480_21_11001_50,50564910942,custom
6711609_1738454533_702_11001_50,5073195756,competitive
6711751_1738686520_210_11001_50,5073704703,competitive
6711499_1738681651_59_11001_50,5039417826,competitive
6711390_1738672820_484_11001_50,50688110072,quick-play
6711581_1738672015_99_11001_50,5088827267,quick-play
6713405_1738342895_330_11001_10,10288721248,competitive
4890847_1738338785_35_11001_10,10648219836,competitive
4890966_1738350487_159_11001_10,10734429959,competitive
4890648_1738337324_10_11001_10,10355816015,competitive
6697064_1738740657_811_11001_10,10713622182,arcade
6697007_1738740242_1140_11001_10,10584225588,arcade
6697064_1738740395_779_11001_10,10852125872,arcade
6714930_1738731171_1683_11001_10,10763823131,arcade
6713379_1738730658_194_11001_10,10974628301,arcade
4890992_1738712925_568_11001_10,10221424812,competitive
4891601_1738713784_43_11001_10,10851416551,competitive
6713664_1738282163_793_11001_10,10723418398,competitive
4890779_1738362496_600_11001_10,10507317098,competitive
6713416_1738360717_88_11001_10,10295121139,competitive
6697174_1738280521_73_11001_10,10498722148,competitive
4891600_1738747040_927_11001_10,10585417146,competitive
6713382_1738662652_9_11001_10,10877527465,competitive
6714464_1738660982_870_11001_10,10411827406,competitive
6697026_1738751306_51_11001_10,10876623134,competitive
6714392_1738752232_722_11001_10,10691821091,competitive
4891045_1738744620_1191_11001_10,10380128119,competitive
6696984_1738742451_54_11001_10,10189421365,competitive
6714034_1738659513_637_11001_10,10456023405,competitive
6697507_1738743224_345_11001_10,10639220710,competitive
4891749_1738740027_599_11001_10,10438922187,competitive
6714002_1738656481_691_11001_10,10551223429,competitive
6714175_1738655574_1029_11001_10,10130821878,competitive
6711576_1738753579_96_11001_50,50291313839,competitive
6714897_1738747855_592_11001_10,10356017679,competitive
6711484_1738751141_77_11001_50,5016199520,competitive
6713370_1738685313_384_11001_10,10232024629,competitive
6711334_1738756610_118_11001_50,5055208925,competitive
6713617_1738687053_80_11001_10,10795519450,competitive
6713515_1738687824_209_11001_10,10211615170,competitive
4890831_1738684027_16_11001_10,10956523010,competitive
4891015_1738745338_944_11001_10,10547820235,competitive
6713500_1738686191_179_11001_10,10864725413,competitive
4891078_1738749017_845_11001_10,10561222855,competitive
6713376_1738735331_26_11001_10,10265418217,competitive
6715382_1738736244_420_11001_10,10848118665,competitive
6713770_1738733853_565_11001_10,10169130741,competitive
4891713_1738743136_711_11001_10,10816523584,competitive
4892087_1738746339_960_11001_10,10807320261,competitive
6714427_1738741797_709_11001_10,10441331025,competitive
6714043_1738731130_304_11001_10,10355229900,competitive
6713831_1738727385_557_11001_10,10983518396,competitive
6714465_1738732574_631_11001_10,10473314836,competitive
6713390_1738683082_1499_11001_10,10516832171,competitive
6713554_1738679957_11_11001_10,10666222063,competitive
4892087_1738642986_271_11001_10,10156024748,competitive
4891453_1738676419_743_11001_10,10404122251,competitive
4891042_1738717548_485_11001_10,10673821007,competitive
6714523_1738485540_701_11001_10,10294523174,competitive
4890754_1738680797_71_11001_10,10645524494,competitive
6714417_1738482947_483_11001_10,10537619326,competitive
4891205_1738639909_574_11001_10,10474422177,competitive
4891417_1738755230_963_11001_10,10851821813,competitive
4890652_1738730084_505_11001_10,10367821193,competitive
4891458_1738720012_320_11001_10,10933722934,competitive
4891207_1738750818_1312_11001_10,10848621153,competitive
4891722_1738481427_251_11001_10,10165526999,competitive
4892037_1738677828_943_11001_10,10733924735,competitive
4890822_1738562758_666_11001_10,10825820288,competitive
4892047_1738722234_122_11001_10,10912021552,competitive
6714155_1738564609_937_11001_10,10572717330,competitive
6698973_1738480197_287_11001_10,10488118404,competitive
4890764_1738643899_271_11001_10,10234420882,competitive
4890761_1738681910_90_11001_10,10222122964,competitive
4890939_1738484459_1318_11001_10,10459124380,competitive
6713857_1738707890_199_11001_10,10778331071,competitive
6713643_1738710257_34_11001_10,10809520251,competitive
6713489_1738706733_726_11001_10,10219025674,competitive
4890798_1738638275_1110_11001_10,10565621360,competitive
6713764_1738360662_281_11001_10,10751418106,competitive
6714143_1738651303_331_11001_10,10411119266,competitive
6713790_1738719668_216_11001_10,10397720429,competitive
6714418_1738718611_106_11001_10,10367820945,competitive
4860125_1738660724_112_11001_30,3059914207,competitive
6713754_1738649276_769_11001_10,10471212959,competitive
6714028_1738709043_80_11001_10,10495723199,competitive
4860073_1738656362_169_11001_30,3037304070,competitive
4891223_1738307280_455_11001_10,10912337362,competitive
4859935_1738663159_226_11001_30,3033615296,competitive
6713877_1738362242_395_11001_10,10260224627,competitive
4891585_1738563320_489_11001_10,10833024309,competitive
4890630_1738756214_123_11001_10,10385925186,competitive
6714889_1738749243_699_11001_10,10530620369,competitive
4890654_1738669695_8_11001_10,10687020260,competitive
4890868_1738719292_264_11001_10,10160520340,competitive
4891445_1738305552_432_11001_10,10810318919,competitive
4891170_1738641207_168_11001_10,10828021823,competitive
4891445_1738313936_600_11001_10,10355121384,competitive
4891574_1738316732_725_11001_10,10758816770,competitive
4891275_1738665068_1167_11001_10,10447327772,competitive
6697106_1738310239_879_11001_10,10427323465,competitive
4860002_1738659254_32_11001_30,3028673931,competitive
4892095_1738663206_676_11001_10,10362824547,competitive
4892637_1738637131_106_11001_10,10104718974,competitive
4891605_1738635181_310_11001_10,10680319578,competitive
6697041_1738668286_15_11001_10,10987032039,competitive
4891606_1738308350_337_11001_10,10111922295,competitive
4891106_1738356174_140_11001_10,10890524552,competitive
4891235_1738634252_460_11001_10,10172726944,competitive
4890837_1738358724_188_11001_10,10863812132,competitive
4890970_1738359616_383_11001_10,10953019038,competitive
4891048_1738357460_272_11001_10,10715715686,competitive
6714034_1738355233_73_11001_10,10212923251,competitive
6713689_1738353935_171_11001_10,10796318370,competitive
4890899_1738298164_1113_11001_10,10374124056,competitive
4891117_1738296716_4341_11001_10,10846123750,competitive
4859940_1738225724_412_11001_30,3036785866,competitive
4860129_1738228255_166_11001_30,3025534834,competitive
4860065_1738227115_383_11001_30,3071278615,competitive
4860067_1738224652_81_11001_30,3068834777,competitive
4891207_1738737056_878_11001_10,10626217860,competitive
4891350_1738734225_225_11001_10,10545532920,competitive
6697061_1738546170_164_11001_10,10404220299,competitive
4891057_1738477967_627_11001_10,10507220195,competitive
4891634_1738717119_85_11001_10,10607119388,competitive
4890689_1738561033_1016_11001_10,10997028997,competitive
4890746_1738562457_131_11001_10,10293624116,competitive
6697308_1738563273_100_11001_10,10441920955,competitive
4891146_1738561607_1383_11001_10,10880422828,competitive
4890980_1738715106_116_11001_10,10284820303,competitive
4890765_1738479495_600_11001_10,10931326627,competitive
4892099_1738476759_101_11001_10,10939323924,competitive
6715349_1738723916_127_11001_10,10602520342,custom
6713431_1738722085_83_11001_10,10163627876,custom
6713682_1738724739_87_11001_10,10995621774,custom
4891443_1738729903_630_11001_10,10335126799,competitive
6713770_1738728428_428_11001_10,10277231851,competitive
6713975_1738731048_783_11001_10,10987931539,competitive
4890948_1738756863_1592_11001_10,10618124360,competitive
4892050_1738732441_582_11001_10,10239022869,competitive
6713561_1738730315_847_11001_10,10681924824,competitive
6696994_1738760543_73_11001_10,10567520247,competitive
4890728_1738763041_7_11001_10,10396725728,competitive
6713449_1738725371_210_11001_10,10544718534,competitive
4890692_1738723261_79_11001_10,10195815130,competitive
4890738_1738726389_536_11001_10,10689824532,competitive
6714915_1738723371_108_11001_10,10257914698,competitive
4891751_1738722186_146_11001_10,10413525169,competitive
6713782_1738726661_896_11001_10,10231420539,quick-play
6713460_1738727133_453_11001_10,10546619399,competitive
6697016_1738753254_89_11001_10,10626432618,quick-play
4890956_1738752625_1674_11001_10,10650628107,quick-play
6714179_1738755702_1472_11001_10,10283517922,quick-play
6697341_1738739839_765_11001_10,10933313456,quick-play
6714441_1738744035_912_11001_10,10949133764,quick-play
6697534_1738752012_666_11001_10,10996323577,quick-play
4891059_1738728741_818_11001_10,10682121860,competitive
6711330_1738730332_53_11001_50,5019498106,competitive
5664814_1738764455_347_11001_50,5053729057,competitive
6712063_1738726682_1264_11001_50,5094345555,competitive
5664786_1738721823_74_11001_50,5034858195,competitive
6711311_1738723511_1_11001_50,50756511735,competitive
6711341_1738728084_71_11001_50,5065975786,competitive
6714450_1738721996_138_11001_10,10412525368,custom
6711799_1738776203_226_11001_50,5055449046,competitive
6711705_1738774736_310_11001_50,5045809421,competitive
6711866_1738777811_170_11001_50,50602812287,competitive
6713479_1738732296_532_11001_10,10121725134,competitive
6713816_1738728540_667_11001_10,10252829661,competitive
6711753_1738725830_1223_11001_50,5054328375,competitive
6713532_1738733010_498_11001_10,10692220968,competitive
6714168_1738722311_368_11001_10,10744126007,competitive
6713845_1738721618_234_11001_10,10410922389,competitive
6714910_1738724386_242_11001_10,10548732013,competitive
6711390_1738771572_826_11001_50,50877212011,competitive
4890709_1738766042_126_11001_10,10347226941,competitive
6714301_1738761120_1526_11001_10,10491631116,competitive
4890677_1738758701_22_11001_10,10885323059,competitive
4890704_1738760054_282_11001_10,10567520534,competitive
6713485_1738722114_991_11001_10,10452420365,quick-play
6713539_1738727353_17_11001_10,10219923652,custom
